Plant Code,Utility Name,Plant Name,State,Latitude,Longitude,BA Code,BA Name,Fuel Type,Prime Mover,Net Generation (MWh)
64499,"Bullhead Solar, LLC","Bullhead Solar, LLC",MI,41.96019,-84.67383,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,7558.0
64500,"Angola Solar, LLC","Angola Solar, LLC",MI,41.834826,-85.007397,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,7430.0
64502,"Hartz Solar, LLC",7448 Candlewood Road,MD,39.16,-76.7,PJM,"PJM Interconnection, LLC",SUN,PV,4892.0
64507,OE_TN1,OETN1,TN,36.38638,-88.99194,TVA,Tennessee Valley Authority,SUN,PV,363290.0
64508,North Carolina El Member Corp,Hall Solar Energy Storage,NC,34.799,-77.947,CPLE,Duke Energy Progress East,MWH,BA,-180.0
64508,North Carolina El Member Corp,Hall Solar Energy Storage,NC,34.799,-77.947,CPLE,Duke Energy Progress East,SUN,PV,7234.0
64509,North Carolina El Member Corp,South River H4 Solar Energy Storage,NC,35.04247,-78.586978,CPLE,Duke Energy Progress East,MWH,BA,-24.0
64509,North Carolina El Member Corp,South River H4 Solar Energy Storage,NC,35.04247,-78.586978,CPLE,Duke Energy Progress East,SUN,PV,472.0
64510,North Carolina El Member Corp,Arba Solar Energy Storage,NC,35.419641,-77.729089,CPLE,Duke Energy Progress East,MWH,BA,-344.0
64510,North Carolina El Member Corp,Arba Solar Energy Storage,NC,35.419641,-77.729089,CPLE,Duke Energy Progress East,SUN,PV,7936.0
64511,North Carolina El Member Corp,Rose Acre Solar Energy Storage,NC,35.637337,-76.535976,CPLE,Duke Energy Progress East,MWH,BA,-234.0
64511,North Carolina El Member Corp,Rose Acre Solar Energy Storage,NC,35.637337,-76.535976,CPLE,Duke Energy Progress East,SUN,PV,3236.0
64512,North Carolina El Member Corp,Hamlet Solar Energy Storage,NC,34.846047,-79.734007,CPLE,Duke Energy Progress East,MWH,BA,-30.0
64512,North Carolina El Member Corp,Hamlet Solar Energy Storage,NC,34.846047,-79.734007,CPLE,Duke Energy Progress East,SUN,PV,534.0
64513,North Carolina El Member Corp,Wake RJ3 Solar Energy Storage,NC,35.953947,-78.424019,CPLE,Duke Energy Progress East,MWH,BA,-32.0
64513,North Carolina El Member Corp,Wake RJ3 Solar Energy Storage,NC,35.953947,-78.424019,CPLE,Duke Energy Progress East,SUN,PV,502.0
64514,North Carolina El Member Corp,Ludie Brown Solar Energy Storage,NC,34.831,-77.77,CPLE,Duke Energy Progress East,MWH,BA,-198.0
64514,North Carolina El Member Corp,Ludie Brown Solar Energy Storage,NC,34.831,-77.77,CPLE,Duke Energy Progress East,SUN,PV,7244.0
64516,North Carolina El Member Corp,Lowe Solar Energy Storage,NC,35.718429,-79.909481,CPLE,Duke Energy Progress East,MWH,BA,-190.0
64516,North Carolina El Member Corp,Lowe Solar Energy Storage,NC,35.718429,-79.909481,CPLE,Duke Energy Progress East,SUN,PV,7588.0
64520,North Carolina El Member Corp,Spencer Meadow Solar Energy Storage,NC,35.718429,-79.909481,CPLE,Duke Energy Progress East,MWH,BA,-168.0
64520,North Carolina El Member Corp,Spencer Meadow Solar Energy Storage,NC,35.718429,-79.909481,CPLE,Duke Energy Progress East,SUN,PV,7586.0
64522,North Carolina El Member Corp,Old Cedar Solar Energy Storage,NC,35.713,-79.788,CPLE,Duke Energy Progress East,MWH,BA,-106.0
64522,North Carolina El Member Corp,Old Cedar Solar Energy Storage,NC,35.713,-79.788,CPLE,Duke Energy Progress East,SUN,PV,3622.0
64527,"Strata Manager, LLC",Flatwood Farm,NC,35.588,-79.0323,CPLE,Duke Energy Progress East,SUN,PV,17968.0
64535,Camden Solar LLC,Camden Solar LLC,NC,36.30786,-76.144486,PJM,"PJM Interconnection, LLC",SUN,PV,88736.0
64536,Prairie Solar LLC,Prairie Solar LLC,IL,40.010442,-88.057939,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,,
64543,FPS Cedar Creek Solar LLC,Cedar Creek Solar,DE,39.37259,-75.56455,PJM,"PJM Interconnection, LLC",,,
64550,Dominion Energy Inc.,Coastal Virginia Offshore Wind (CVOW) Commercial Project,VA,36.907956,-75.349065,PJM,"PJM Interconnection, LLC",,,
64553,Riverstart Solar Park LLC,Riverstart Solar Park LLC,IN,40.046244,-85.045087,PJM,"PJM Interconnection, LLC",SUN,PV,803938.0
64567,AES Distributed Energy,"Cement City Solar, LLC",MI,42.084451,-84.135276,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,64156.0
64568,AES Distributed Energy,"Letts Creek Solar, LLC",MI,42.274575,-84.135276,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,53600.0
64581,AES Distributed Energy,"Pullman Solar, LLC",MI,42.471622,-86.096859,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,71006.0
64602,Nautilus Solar Solutions,"Kirby Road Solar, LLC",MD,38.77897,-76.923695,PJM,"PJM Interconnection, LLC",SUN,PV,5264.0
64604,Standard Solar,MNCPPC Randall Farm,MD,38.831624,-76.803146,PJM,"PJM Interconnection, LLC",SUN,PV,4898.0
64606,Nautilus Solar Solutions,Burns Solar One LLC,MD,39.47653,-76.85446,PJM,"PJM Interconnection, LLC",SUN,PV,7120.0
64608,Nautilus Solar Solutions,"Hostetter Solar One, LLC",MD,39.66448,-77.70058,PJM,"PJM Interconnection, LLC",SUN,PV,7768.0
64610,"Solar Star Prime 5, LLC",Amazon MDW6 Solar Project,IL,41.6721,-88.11549,PJM,"PJM Interconnection, LLC",SUN,PV,6348.0
64626,Pine Gate Renewables,Olin Creek Farm Solar,NC,35.910578,-80.825669,DUK,Duke Energy Carolinas,,,
64628,"Luminace Solar Illinois 2, LLC",Slidematic at Rockford,IL,42.206076,-89.074384,PJM,"PJM Interconnection, LLC",SUN,PV,1964.0
64629,"Luminace Solar Illinois 2, LLC",JM Huber at Quincy,IL,39.859083,-91.399685,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,4830.0
64635,"Leeward Asset Management, LLC","Big Plain Solar, LLC",OH,39.855658,-83.328428,PJM,"PJM Interconnection, LLC",SUN,PV,194606.0
64637,"Big River Solar, LLC",Big River Solar,IL,38.050141,-88.295525,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,669532.0
64640,Duke Energy Progress - (NC),Hot Springs Energy Storage & Microgrid,NC,35.89071,-82.82513,CPLW,Duke Energy Progress West,MWH,BA,-96.0
64640,Duke Energy Progress - (NC),Hot Springs Energy Storage & Microgrid,NC,35.89071,-82.82513,CPLW,Duke Energy Progress West,SUN,PV,3860.0
64642,Nautilus Solar Solutions,P52ES 1755 Henryton Rd Phase 1 LLC CSG,MD,39.32015,-76.92965,PJM,"PJM Interconnection, LLC",SUN,PV,6204.0
64643,Nautilus Solar Solutions,P52ES 1755 Henryton Rd Phase 2 LLC,MD,39.32015,-76.92965,PJM,"PJM Interconnection, LLC",SUN,PV,7232.0
64644,Nautilus Solar Solutions,White Marsh Solar,MD,39.4167,-76.403,PJM,"PJM Interconnection, LLC",SUN,PV,5480.0
64645,Nautilus Solar Solutions,Mason Solar One LLC,MD,39.69196,-75.91848,PJM,"PJM Interconnection, LLC",SUN,PV,3944.0
64646,Nautilus Solar Solutions,Pittman Solar One LLC,MD,39.68753,-78.108,PJM,"PJM Interconnection, LLC",SUN,PV,6802.0
64647,Nautilus Solar Solutions,"Bulldog Solar One, LLC",MD,38.9152,-76.6972,PJM,"PJM Interconnection, LLC",SUN,PV,6742.0
64658,"Acciona Energy USA Global, LLC","AEUG Fleming Solar, LLC",KY,38.429925,-83.771556,PJM,"PJM Interconnection, LLC",,,
64659,"Acciona Energy USA Global, LLC","AEUG Madison Solar, LLC",KY,37.822029,-84.300522,PJM,"PJM Interconnection, LLC",,,
64660,"Acciona Energy USA Global, LLC","AEUG Union Solar, LLC",OH,40.437526,-83.483493,PJM,"PJM Interconnection, LLC",,,
64674,"Van Buren Solar, LLC",Van Buren,NC,34.984045,-78.527499,CPLE,Duke Energy Progress East,SUN,PV,7688.0
64677,Greenbacker Renewable Energy Corporation,Ryland Road Solar,NC,36.27585,-76.64867,PJM,"PJM Interconnection, LLC",SUN,PV,21430.0
64678,Greenbacker Renewable Energy Corporation,Windsor Hwy 17 Solar,NC,36.021253,-76.872438,PJM,"PJM Interconnection, LLC",SUN,PV,20822.0
64683,"Leeward Asset Management, LLC","Oak Trail Solar, LLC",NC,36.5044,-76.1887,PJM,"PJM Interconnection, LLC",SUN,PV,213914.0
64689,"Distributed Solar Development, LLC",MD - PR97 (CSG),MD,38.934666,-76.714819,PJM,"PJM Interconnection, LLC",SUN,PV,8788.0
64690,Invenergy Services LLC,Todd Solar,MD,38.613328,-75.835207,PJM,"PJM Interconnection, LLC",SUN,PV,87050.0
64702,"Stanly Solar, LLC","Stanly Solar, LLC",NC,35.289722,-80.235556,DUK,Duke Energy Carolinas,SUN,PV,193094.0
64708,"REA Investments, LLC","Santee Solar Partners, LLC",MN,45.4173,-93.3885,PJM,"PJM Interconnection, LLC",SUN,PV,26740.0
64709,"BCD Project Holdings 1, LLC",CL-Viaduct LLC,PA,41.050201,-78.651901,PJM,"PJM Interconnection, LLC",SUN,PV,45646.0
64711,"BCD Project Holdings 1, LLC",UN-School House LLC,PA,40.963184,-78.179153,PJM,"PJM Interconnection, LLC",SUN,PV,61926.0
64730,SPG IL Brush Creek Solar LLC,IL17021 Brush Creek I CSG,IL,42.452243,-89.638813,PJM,"PJM Interconnection, LLC",SUN,PV,5558.0
64732,"Segunda Solar II, LLC",Segunda II (CSG),IL,41.117733,-88.863709,PJM,"PJM Interconnection, LLC",SUN,PV,12136.0
64733,"Woodlawn Solar II, LLC",Woodlawn II (CSG),IL,41.392408,-87.594818,PJM,"PJM Interconnection, LLC",SUN,PV,7490.0
64734,"Dodds Solar, LLC",Dodds (CSG),IL,42.379459,-89.842957,PJM,"PJM Interconnection, LLC",SUN,PV,8624.0
64735,"Olmstead Solar II, LLC",Olmstead II CSG,IL,42.371669,-89.796287,PJM,"PJM Interconnection, LLC",SUN,PV,3924.0
64736,"Wolfcastle Solar, LLC",Wolfcastle,IL,41.9506,-88.8308,PJM,"PJM Interconnection, LLC",SUN,PV,8314.0
64741,Morgan Solar 1 LLC,Morgan Solar 1 CSG,IL,39.82245,-90.55519,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,8710.0
64742,Morgan Solar 1b LLC,Morgan Solar 1b CSG,IL,39.82215,-90.55457,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,8822.0
64767,"TotalEnergies Distributed Generation, LLC",Pigeon Run Solar Project,VA,37.158473,-79.055643,PJM,"PJM Interconnection, LLC",,,
64768,"TotalEnergies Distributed Generation, LLC",Zenith Solar,VA,36.817763,-79.23328,PJM,"PJM Interconnection, LLC",,,
64779,IGS Solar LLC,IGS Frankfort 2 CSG,IL,41.49563,-87.7876,PJM,"PJM Interconnection, LLC",SUN,PV,6708.0
64784,"Long John Solar, LLC",Long John CSG,IL,41.69398,-88.65309,PJM,"PJM Interconnection, LLC",SUN,PV,7556.0
64785,"Woodlawn Solar, LLC",Woodlawn CSG,IL,41.392408,-87.594633,PJM,"PJM Interconnection, LLC",SUN,PV,8594.0
64786,SPG IL Hurricane Creek Solar LLC,Hurricane Creek CSG,IL,37.789506,-89.058709,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,8908.0
64787,"Viking Solar, LLC",Viking Solar CSG,IL,39.405457,-89.995709,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,11738.0
64789,"Moraine Solar, LLC",Moraine CSG,IL,40.379212,-88.843405,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,15672.0
64790,Standard Solar,OER Checkerspot,MD,38.783572,-76.574153,PJM,"PJM Interconnection, LLC",SUN,PV,6050.0
64817,"Energix Leatherwood, LLC","Energix Leatherwood, LLC",VA,36.687071,-79.709472,PJM,"PJM Interconnection, LLC",SUN,PV,80528.0
64820,"Broadway Road Solar, LLC","Broadway Road Solar, LLC",NC,35.457056,-79.094164,CPLE,Duke Energy Progress East,SUN,PV,7920.0
64822,"Wyse Fork Solar Farm, LLC","Wyse Fork Solar Farm, LLC",NC,35.21377,-77.503222,CPLE,Duke Energy Progress East,SUN,PV,7018.0
64832,Yellowbud Solar LLC,"Yellowbud Solar, LLC",OH,39.502511,-83.065575,PJM,"PJM Interconnection, LLC",SUN,PV,551944.0
64842,"SR Turkey Creek, LLC","SR Turkey Creek, LLC",KY,37.592994,-84.567965,PJM,"PJM Interconnection, LLC",SUN,PV,221216.0
64843,"SR Washington I, LLC","SR Washington I, LLC",TN,36.347384,-82.598402,TVA,Tennessee Valley Authority,SUN,PV,40344.0
64848,"Bedington Energy Facility, LLC","Bedington Energy Facility, LLC",WV,39.531839,-77.887092,PJM,"PJM Interconnection, LLC",,,
64850,"Wilkes Solar, LLC","Wilkes Solar, LLC",NC,36.169,-81.042,DUK,Duke Energy Carolinas,,,
64853,New Market Solar,New Market Solar,OH,39.07183,-83.796107,PJM,"PJM Interconnection, LLC",SUN,PV,84836.0
64854,"Primary Products Ingredients Americas, LLC d/b/a Primient",Primient,IN,40.376319,-86.843695,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,778562.0
64856,Invenergy Services LLC,Calhoun Solar,MI,42.338532,-85.049019,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,623724.0
64868,Keeversville Solar Energy Center LLC,Keeversville Solar CSG,IL,41.25559,-88.21848,PJM,"PJM Interconnection, LLC",SUN,PV,7224.0
64873,IMG Energy Solutions,Pittsburgh Airport Gas Plant,PA,40.495,-80.233,PJM,"PJM Interconnection, LLC",NG,IC,236886.0
64874,IMG Energy Solutions,PG Solar 1,PA,40.481959,-80.253073,PJM,"PJM Interconnection, LLC",SUN,PV,8978.0
64882,Duke Energy Progress - (NC),Woodfin Solar,NC,35.660109,-82.598383,CPLW,Duke Energy Progress West,,,
64904,Arevon Asset Management,Elliot Solar LLC,IN,38.316297,-87.427931,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,,
64905,"DG Illinois Solar, LLC",Mt. Morris Solar CSG,IL,42.063506,-89.496181,PJM,"PJM Interconnection, LLC",SUN,PV,4286.0
64910,Brighter Future Solar LLC,Brighter Future Solar,NC,35.816094,-81.371656,DUK,Duke Energy Carolinas,SUN,PV,42466.0
64918,"DG Illinois Solar, LLC","NorthropGrummanSolar(Rolling Meadows,IL)",IL,42.09972,-88.031041,PJM,"PJM Interconnection, LLC",SUN,PV,3032.0
64919,"DG Illinois Solar, LLC",FedEx Chicago Solar Facility,IL,41.753932,-87.789421,PJM,"PJM Interconnection, LLC",SUN,PV,3916.0
64920,"DG Illinois Solar, LLC","GE-Hitachi Solar - Morris, IL",IL,41.381481,-88.272411,PJM,"PJM Interconnection, LLC",,,
64967,SV CSG Gardner 1 LLC,SV Gardner 1 (Lutz) CSG,IL,41.19504,-88.30134,PJM,"PJM Interconnection, LLC",SUN,PV,7812.0
64971,"Pretzel Solar, LLC",Pretzel CSG,IL,42.307119,-89.598098,PJM,"PJM Interconnection, LLC",SUN,PV,7944.0
64972,"Prophet Solar, LLC",Prophet CSG,IL,41.721815,-89.804732,PJM,"PJM Interconnection, LLC",SUN,PV,10460.0
64973,"Gala Solar, LLC",Gala (CSG),IL,42.356266,-89.836971,PJM,"PJM Interconnection, LLC",SUN,PV,11414.0
64983,North Wales Diesel,North Wales Diesel,PA,40.203333,-75.316396,PJM,"PJM Interconnection, LLC",,,
65005,"ESIL-AL-Melrose, LLC",Albertsons at Melrose Park,IL,41.916874,-87.856212,PJM,"PJM Interconnection, LLC",SUN,PV,6070.0
65013,"DG Illinois Solar, LLC",Marengo Solar,IL,42.25974,-88.63587,PJM,"PJM Interconnection, LLC",SUN,PV,7426.0
65016,"Gardy's Mill Solar, LLC",Gardy's Mill Solar,VA,38.006741,-76.606956,PJM,"PJM Interconnection, LLC",SUN,PV,50926.0
65022,"Briel Solar Farm, LLC",Briel Solar Farm,VA,37.52364,-77.26358,PJM,"PJM Interconnection, LLC",SUN,PV,83530.0
65027,Duke Energy Kentucky Inc,Aero Solar Facility,KY,39.03131,-84.659757,PJM,"PJM Interconnection, LLC",SUN,PV,5176.0
65029,Consumers Energy Co - (MI),Bissell Solar and Battery Generator,MI,43.007,-85.724,MISO,"Midcontinent Independent Transmission System Operator, Inc..",MWH,BA,-34.0
65029,Consumers Energy Co - (MI),Bissell Solar and Battery Generator,MI,43.007,-85.724,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,2004.0
65031,"Lightsource Renewable Energy Asset Management, LLC",Bellflower Solar 1,IN,39.786742,-85.416371,PJM,"PJM Interconnection, LLC",SUN,PV,503436.0
65043,Dominion Energy Inc.,Dulles Solar and Storage,VA,38.95,-77.5,PJM,"PJM Interconnection, LLC",,,
65044,Dominion Energy Inc.,Dry Bridge Storage,VA,37.5,-77.7,PJM,"PJM Interconnection, LLC",,,
65049,CG Pike Creek LLC,Pike Creek Wind,IL,40.059,-89.537,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,,
65050,Naturgy Candela DevCo LLC,Mark Center Solar Project,OH,41.288044,-84.61132,PJM,"PJM Interconnection, LLC",,,
65064,"Millstone Solar One, LLC",Millstone Solar One,NJ,40.225109,-74.41581,PJM,"PJM Interconnection, LLC",,,
65068,Indiana Municipal Power Agency,Walkerton,IN,41.455468,-86.487356,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,3700.0
65069,Indiana Municipal Power Agency,Linton,IN,39.04355,-87.136191,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,21150.0
65076,"Lightsource Renewable Energy Asset Management, LLC",Cottontail Solar 1,PA,39.901749,-76.823316,PJM,"PJM Interconnection, LLC",,,
65077,"Lightsource Renewable Energy Asset Management, LLC",Cottontail Solar 2,PA,39.93727,-76.770965,PJM,"PJM Interconnection, LLC",,,
65078,"Lightsource Renewable Energy Asset Management, LLC",Cottontail Solar 3,PA,41.019836,-76.717694,PJM,"PJM Interconnection, LLC",,,
65079,"Lightsource Renewable Energy Asset Management, LLC",Cottontail Solar 4,PA,40.988822,-76.792917,PJM,"PJM Interconnection, LLC",,,
65080,"Lightsource Renewable Energy Asset Management, LLC",Cottontail Solar 5,PA,40.5608,-77.3785,PJM,"PJM Interconnection, LLC",,,
65081,"Lightsource Renewable Energy Asset Management, LLC",Cottontail Solar 6,PA,40.792458,-76.90506,PJM,"PJM Interconnection, LLC",,,
65082,"Lightsource Renewable Energy Asset Management, LLC",Cottontail Solar 8,PA,39.925412,-76.783835,PJM,"PJM Interconnection, LLC",,,
65086,Indiana Municipal Power Agency,Bremen,IN,41.46303,-86.163527,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,25268.0
65094,Greenbacker Renewable Energy Corporation,Jackson Legler Solar 1 LLC,NJ,40.06451,-74.35037,PJM,"PJM Interconnection, LLC",SUN,PV,9208.0
65095,Greenbacker Renewable Energy Corporation,Mt Arlington Solar 1 LLC,NJ,40.93207,-74.62377,PJM,"PJM Interconnection, LLC",SUN,PV,5702.0
65106,"Phobos Solar, LLC","Phobos Solar, LLC",NC,35.882921,-78.154961,CPLE,Duke Energy Progress East,SUN,PV,293680.0
65107,"Cabin Creek Solar, LLC","Cabin Creek Solar, LLC",NC,35.33604,-79.741698,CPLE,Duke Energy Progress East,SUN,PV,279028.0
65110,"Ridgeback Solar, LLC",Ridgeback,NC,35.86546,-79.57982,CPLE,Duke Energy Progress East,SUN,PV,8246.0
65111,"Thunderhead Solar, LLC",Thunderhead,NC,35.75101,-79.78992,CPLE,Duke Energy Progress East,SUN,PV,8064.0
65126,Duke Energy Progress - (NC),Riverside BESS,NC,35.642335,-82.597303,CPLW,Duke Energy Progress West,,,
65127,AES Distributed Energy,AES Belleville Solar LLC,IL,38.4872,-90.0135,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,34594.0
65128,Dominion Renewable Energy,Atlanta Farms Solar,OH,39.56,-83.176,PJM,"PJM Interconnection, LLC",,,
65130,Tesla Inc.,City of Bowie,MD,38.904641,-76.688773,PJM,"PJM Interconnection, LLC",SUN,PV,7584.0
65133,"Azimuth 180 Solar Electric, LLC",Benning Road,DC,38.89829,-76.95561,PJM,"PJM Interconnection, LLC",,,
65143,DTE Electric Company,Big Turtle Wind Farm 2,MI,43.919558,-82.794428,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,124196.0
65144,"Deer Wood Energy, LLC","Deer Wood Energy, LLC",VA,37.762155,-78.47912,PJM,"PJM Interconnection, LLC",,,
65145,"Deer Wood Storage, LLC","Deer Wood Storage, LLC",VA,37.762155,-78.47912,PJM,"PJM Interconnection, LLC",,,
65147,"Deptford Solar One, LLC",Deptford Solar One,NJ,39.803423,-75.130082,PJM,"PJM Interconnection, LLC",,,
65151,"Energix Aditya, LLC","Energix Aditya, LLC",VA,38.017664,-77.952873,PJM,"PJM Interconnection, LLC",SUN,PV,12624.0
65167,Greenbacker Renewable Energy Corporation,Hudson County Solar,NJ,40.72762,-74.10803,PJM,"PJM Interconnection, LLC",SUN,PV,4030.0
65176,Greenbacker Renewable Energy Corporation,"WW-DC Solar 1, LLC",DC,38.82568,-77.00205,PJM,"PJM Interconnection, LLC",SUN,PV,2282.0
65194,Bloom Energy 2009 PPA,AT&T Middletown,NJ,40.397872,-74.134837,PJM,"PJM Interconnection, LLC",NG,FC,27182.0
65213,Bloom Energy,Altice - Parsippany,NJ,40.845086,-74.428245,PJM,"PJM Interconnection, LLC",NG,FC,19472.0
65214,Vesper Energy Development LLC,Gaucho Solar,PA,40.511559,-80.313399,PJM,"PJM Interconnection, LLC",SUN,PV,32404.0
65215,Vesper Energy Development LLC,Nestlewood Solar,OH,38.9255,-84.0174,PJM,"PJM Interconnection, LLC",SUN,PV,2708.0
65219,"Caden Energix Endless Caverns, LLC","Caden Energix Endless Caverns, LLC",VA,38.613601,-78.677069,PJM,"PJM Interconnection, LLC",,,
65220,Consolidated Edison Development Inc.,Pleasant Hill Solar,VA,36.692197,-76.578558,PJM,"PJM Interconnection, LLC",SUN,PV,41312.0
65221,Consolidated Edison Development Inc.,Watlington Solar,VA,36.681547,-78.885955,PJM,"PJM Interconnection, LLC",SUN,PV,69156.0
65224,"Apple Grove Solar, LLC","Apple Grove Solar, LLC",VA,37.919497,-77.862016,PJM,"PJM Interconnection, LLC",SUN,PV,332.0
65225,"Waverly Solar, LLC","Waverly Solar, LLC",VA,37.020784,-77.12265,PJM,"PJM Interconnection, LLC",,,
65226,Greenbacker Renewable Energy Corporation,Madison Solar 1 LLC,DC,38.82106,-77.00993,PJM,"PJM Interconnection, LLC",,,
65227,Greenbacker Renewable Energy Corporation,"Ameresco Danville Solar, LLC",IL,40.10351,-87.64977,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUN,PV,7128.0
65240,North Carolina El Member Corp,Maysville BESS,NC,34.851782,-77.18158,CPLE,Duke Energy Progress East,,,
65241,North Carolina El Member Corp,McKinney BESS,NC,34.905833,-79.75702,CPLE,Duke Energy Progress East,,,
65243,North Carolina El Member Corp,New Rosewood BESS,NC,35.436188,-78.109649,CPLE,Duke Energy Progress East,,,
65244,North Carolina El Member Corp,Queens Creek BESS,NC,34.672452,-77.188041,CPLE,Duke Energy Progress East,,,
65245,North Carolina El Member Corp,Rocky Point BESS,NC,34.475294,-77.829953,CPLE,Duke Energy Progress East,,,
65246,North Carolina El Member Corp,Walkers Crossroads BESS,NC,35.925227,-78.50515,CPLE,Duke Energy Progress East,,,
65247,North Carolina El Member Corp,Zion Hill BESS,NC,33.993923,-78.224549,CPLE,Duke Energy Progress East,,,
65248,North Carolina El Member Corp,Collier BESS,NC,35.204903,-78.890313,CPLE,Duke Energy Progress East,,,
65249,North Carolina El Member Corp,Docs Road BESS,NC,35.323928,-78.997495,CPLE,Duke Energy Progress East,,,
65250,North Carolina El Member Corp,Five Points BESS,NC,35.632465,-79.681958,CPLE,Duke Energy Progress East,,,
65258,Madison Energy Holdings LLC,Wapakoneta-Pratt,OH,40.544,-84.187,PJM,"PJM Interconnection, LLC",SUN,PV,45970.0
65280,"Hartz Solar, LLC",601 Doremus CDG,NJ,40.731966,-74.120486,PJM,"PJM Interconnection, LLC",SUN,PV,4622.0
65281,"Hampstead Solar, LLC",Bomber CSG,MD,39.59902,-76.8526,PJM,"PJM Interconnection, LLC",SUN,PV,17962.0
65284,"Lanyard Power Holdings, LLC",Dickerson,MD,39.2097,-77.4644,PJM,"PJM Interconnection, LLC",,,
65285,"Lanyard Power Holdings, LLC",Chalk Point Steam,MD,38.5444,-76.6861,PJM,"PJM Interconnection, LLC",,,
65286,Caden Energix Piney River LLC,Caden Energix Piney River LLC,VA,37.696818,-79.023062,PJM,"PJM Interconnection, LLC",,,
65289,"Hartz Solar, LLC",5601 Westside CDG,NJ,40.77957,-74.04182,PJM,"PJM Interconnection, LLC",SUN,PV,4652.0
65301,"Steward Creek Solar, LLC",Steward Creek Solar Phase 1,IL,41.814343,-88.989875,PJM,"PJM Interconnection, LLC",,,
65302,Salt City Solar LLC,Salt City Solar Project - Hybrid,OH,39.41473,-82.96285,PJM,"PJM Interconnection, LLC",SUN,PV,62816.0
65304,ENGIE Solidago Solar LLC,ENGIE Solidago Solar Project - Hybrid,DE,39.395187,-75.7535,PJM,"PJM Interconnection, LLC",SUN,PV,185978.0
65305,"Powells Creek Farm Solar, LLC",Powells Creek Solar - Hybrid,VA,36.55467,-79.0286,PJM,"PJM Interconnection, LLC",SUN,PV,110136.0
65307,"Sunnybrook Farm Solar, LLC",Sunnybrook Solar Project - Hybrid,VA,36.798717,-78.83961,PJM,"PJM Interconnection, LLC",SUN,PV,165650.0
65312,Antares Group Inc,Shenvalee Solar,VA,38.0249,-79.0335,PJM,"PJM Interconnection, LLC",,,
65313,Antares Group Inc,Elm Spring Solar 1,VA,38.0945,-78.9595,PJM,"PJM Interconnection, LLC",,,
65314,Caden Energix Wytheville LLC,Caden Energix Wytheville LLC,VA,36.964279,-81.049858,PJM,"PJM Interconnection, LLC",SUN,PV,75526.0
65315,Indiana Municipal Power Agency,Gas City 2,IN,40.478689,-85.558116,PJM,"PJM Interconnection, LLC",SUN,PV,6844.0
65316,Invenergy Services LLC,Sapphire Sky Wind Energy LLC,IL,40.2945,-88.584553,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WND,WT,1433364.0
65317,Dominion Renewable Energy,Springfield Solar,VA,38.093,-76.799,PJM,"PJM Interconnection, LLC",,,
65318,Dominion Renewable Energy,Quillwort Solar,VA,37.567,-77.9271,PJM,"PJM Interconnection, LLC",,,
65319,Dominion Renewable Energy,Maplewood Solar,VA,36.89,-79.32,PJM,"PJM Interconnection, LLC",SUN,PV,406652.0
65320,Dominion Renewable Energy,Sebera Solar,VA,37.25,-77.25,PJM,"PJM Interconnection, LLC",,,
65321,Dominion Renewable Energy,Rochambeau Solar,VA,37.35,-76.76,PJM,"PJM Interconnection, LLC",SUN,PV,67126.0
65322,Dominion Renewable Energy,Fort Powhatan Solar,VA,37.26,-77.08,PJM,"PJM Interconnection, LLC",SUN,PV,625702.0
65323,Dominion Renewable Energy,Bedford Solar,VA,36.7,-76.1647,PJM,"PJM Interconnection, LLC",SUN,PV,207970.0
65324,"ICFTS MD Solar, LLC",Hollins Ferry CSG,MD,39.225752,-76.68808,PJM,"PJM Interconnection, LLC",SUN,PV,4604.0
65327,DTE Electric Company,Wheeler Center Solar Park,MI,42.220271,-83.714419,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,,
